country,country_rank,band,type,begin,genres,why_fit,band_manager,manager_contact_info,cities_venues_past_18_months,band_socials,band_website,soundcloud,spotify,apple_music,recent_articles_past_18_months,musicbrainz
Sweden,53,Siena Root,Group,1997,"rock, progressive rock, folk, psychedelic rock, psychedelic",Compatible folk audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Siena%20Root%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Siena%20Root%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Siena%20Root | https://www.bandsintown.com/search?query=Siena%20Root | https://www.setlist.fm/search?query=Siena%20Root,https://www.instagram.com/explore/search/keyword/?q=Siena%20Root | https://www.facebook.com/search/top?q=Siena%20Root,https://www.google.com/search?q=Siena%20Root%20band%20official%20website,https://soundcloud.com/search?q=Siena%20Root,https://open.spotify.com/search/Siena%20Root,https://music.apple.com/us/search?term=Siena%20Root,https://www.google.com/search?tbm=nws&q=%22Siena%20Root%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/9df132f4-e620-4135-ae4e-708d0f3734ab
Sweden,54,Love Is All,Group,2003,indie pop,Compatible adjacent indie/alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Love%20Is%20All%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Love%20Is%20All%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Love%20Is%20All | https://www.bandsintown.com/search?query=Love%20Is%20All | https://www.setlist.fm/search?query=Love%20Is%20All,https://www.instagram.com/explore/search/keyword/?q=Love%20Is%20All | https://www.facebook.com/search/top?q=Love%20Is%20All,https://www.google.com/search?q=Love%20Is%20All%20band%20official%20website,https://soundcloud.com/search?q=Love%20Is%20All,https://open.spotify.com/search/Love%20Is%20All,https://music.apple.com/us/search?term=Love%20Is%20All,https://www.google.com/search?tbm=nws&q=%22Love%20Is%20All%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/8d443437-d8ac-4fb4-8cfa-7af19f1ea6ce
Sweden,55,Invictus,Group,2005,"folk rock, world music, celtic folk music, spoken word","Compatible folk-rock, folk audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22Invictus%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Invictus%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Invictus | https://www.bandsintown.com/search?query=Invictus | https://www.setlist.fm/search?query=Invictus,https://www.instagram.com/explore/search/keyword/?q=Invictus | https://www.facebook.com/search/top?q=Invictus,https://www.google.com/search?q=Invictus%20band%20official%20website,https://soundcloud.com/search?q=Invictus,https://open.spotify.com/search/Invictus,https://music.apple.com/us/search?term=Invictus,https://www.google.com/search?tbm=nws&q=%22Invictus%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/702370ce-2771-4a9a-b307-7c5186ace617
Sweden,56,Imminence,Group,2010-02,"metalcore, post-hardcore, alternative hardcore, progressive metalcore, violincore",Compatible alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Imminence%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Imminence%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Imminence | https://www.bandsintown.com/search?query=Imminence | https://www.setlist.fm/search?query=Imminence,https://www.instagram.com/explore/search/keyword/?q=Imminence | https://www.facebook.com/search/top?q=Imminence,https://www.google.com/search?q=Imminence%20band%20official%20website,https://soundcloud.com/search?q=Imminence,https://open.spotify.com/search/Imminence,https://music.apple.com/us/search?term=Imminence,https://www.google.com/search?tbm=nws&q=%22Imminence%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/431ed486-4606-485a-b11d-f05feb860257
Sweden,57,Melody Fields,Group,2016,"rock, indie rock, psychedelic pop, psychedelic rock, shoegaze",Compatible indie rock audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Melody%20Fields%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Melody%20Fields%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Melody%20Fields | https://www.bandsintown.com/search?query=Melody%20Fields | https://www.setlist.fm/search?query=Melody%20Fields,https://www.instagram.com/explore/search/keyword/?q=Melody%20Fields | https://www.facebook.com/search/top?q=Melody%20Fields,https://www.google.com/search?q=Melody%20Fields%20band%20official%20website,https://soundcloud.com/search?q=Melody%20Fields,https://open.spotify.com/search/Melody%20Fields,https://music.apple.com/us/search?term=Melody%20Fields,https://www.google.com/search?tbm=nws&q=%22Melody%20Fields%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/eec83fbb-e752-45f3-8e93-f5ffa0a470d1
Sweden,58,Fejd,Group,2001,folk,Compatible folk audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Fejd%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Fejd%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Fejd | https://www.bandsintown.com/search?query=Fejd | https://www.setlist.fm/search?query=Fejd,https://www.instagram.com/explore/search/keyword/?q=Fejd | https://www.facebook.com/search/top?q=Fejd,https://www.google.com/search?q=Fejd%20band%20official%20website,https://soundcloud.com/search?q=Fejd,https://open.spotify.com/search/Fejd,https://music.apple.com/us/search?term=Fejd,https://www.google.com/search?tbm=nws&q=%22Fejd%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/2d87db27-099d-45db-bd7c-ec95146e42c3
Sweden,59,Lo‐Fi‐Fnk,Group,2001,"indie, indie electronic, electronic, swedish",Compatible adjacent indie/alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Lo%E2%80%90Fi%E2%80%90Fnk%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Lo%E2%80%90Fi%E2%80%90Fnk%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Lo%E2%80%90Fi%E2%80%90Fnk | https://www.bandsintown.com/search?query=Lo%E2%80%90Fi%E2%80%90Fnk | https://www.setlist.fm/search?query=Lo%E2%80%90Fi%E2%80%90Fnk,https://www.instagram.com/explore/search/keyword/?q=Lo%E2%80%90Fi%E2%80%90Fnk | https://www.facebook.com/search/top?q=Lo%E2%80%90Fi%E2%80%90Fnk,https://www.google.com/search?q=Lo%E2%80%90Fi%E2%80%90Fnk%20band%20official%20website,https://soundcloud.com/search?q=Lo%E2%80%90Fi%E2%80%90Fnk,https://open.spotify.com/search/Lo%E2%80%90Fi%E2%80%90Fnk,https://music.apple.com/us/search?term=Lo%E2%80%90Fi%E2%80%90Fnk,https://www.google.com/search?tbm=nws&q=%22Lo%E2%80%90Fi%E2%80%90Fnk%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/dea596f0-fb53-4012-bca8-1d106cb19c90
Sweden,60,Melody Club,Group,2000,"indie pop, electropop",Compatible adjacent indie/alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Melody%20Club%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Melody%20Club%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Melody%20Club | https://www.bandsintown.com/search?query=Melody%20Club | https://www.setlist.fm/search?query=Melody%20Club,https://www.instagram.com/explore/search/keyword/?q=Melody%20Club | https://www.facebook.com/search/top?q=Melody%20Club,https://www.google.com/search?q=Melody%20Club%20band%20official%20website,https://soundcloud.com/search?q=Melody%20Club,https://open.spotify.com/search/Melody%20Club,https://music.apple.com/us/search?term=Melody%20Club,https://www.google.com/search?tbm=nws&q=%22Melody%20Club%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/0671576e-244f-4b16-b168-6f860c967329
Sweden,61,Thyrfing,Group,1995,"swedish, metal, sweden, black metal, folk metal, viking metal",Compatible folk audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Thyrfing%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Thyrfing%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Thyrfing | https://www.bandsintown.com/search?query=Thyrfing | https://www.setlist.fm/search?query=Thyrfing,https://www.instagram.com/explore/search/keyword/?q=Thyrfing | https://www.facebook.com/search/top?q=Thyrfing,https://www.google.com/search?q=Thyrfing%20band%20official%20website,https://soundcloud.com/search?q=Thyrfing,https://open.spotify.com/search/Thyrfing,https://music.apple.com/us/search?term=Thyrfing,https://www.google.com/search?tbm=nws&q=%22Thyrfing%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/f2906f32-a018-4104-addc-8fe943d7e859
Sweden,62,Ranarim,Group,1997,"folk, swedish",Compatible folk audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Ranarim%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Ranarim%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Ranarim | https://www.bandsintown.com/search?query=Ranarim | https://www.setlist.fm/search?query=Ranarim,https://www.instagram.com/explore/search/keyword/?q=Ranarim | https://www.facebook.com/search/top?q=Ranarim,https://www.google.com/search?q=Ranarim%20band%20official%20website,https://soundcloud.com/search?q=Ranarim,https://open.spotify.com/search/Ranarim,https://music.apple.com/us/search?term=Ranarim,https://www.google.com/search?tbm=nws&q=%22Ranarim%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/442f316c-38d6-4149-804c-0e9ca43f29e8
Sweden,63,Dead by April,Group,2007-02,"alternative metal, metalcore, melodic metalcore, electronicore, melodic death metal",Compatible alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Dead%20by%20April%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Dead%20by%20April%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Dead%20by%20April | https://www.bandsintown.com/search?query=Dead%20by%20April | https://www.setlist.fm/search?query=Dead%20by%20April,https://www.instagram.com/explore/search/keyword/?q=Dead%20by%20April | https://www.facebook.com/search/top?q=Dead%20by%20April,https://www.google.com/search?q=Dead%20by%20April%20band%20official%20website,https://soundcloud.com/search?q=Dead%20by%20April,https://open.spotify.com/search/Dead%20by%20April,https://music.apple.com/us/search?term=Dead%20by%20April,https://www.google.com/search?tbm=nws&q=%22Dead%20by%20April%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/5578d1ad-02db-4b17-ada1-32d1aa4efd49
Sweden,64,Wildbirds & Peacedrums,Group,2007,rock and indie,Compatible adjacent indie/alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Wildbirds%20%26%20Peacedrums%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Wildbirds%20%26%20Peacedrums%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Wildbirds%20%26%20Peacedrums | https://www.bandsintown.com/search?query=Wildbirds%20%26%20Peacedrums | https://www.setlist.fm/search?query=Wildbirds%20%26%20Peacedrums,https://www.instagram.com/explore/search/keyword/?q=Wildbirds%20%26%20Peacedrums | https://www.facebook.com/search/top?q=Wildbirds%20%26%20Peacedrums,https://www.google.com/search?q=Wildbirds%20%26%20Peacedrums%20band%20official%20website,https://soundcloud.com/search?q=Wildbirds%20%26%20Peacedrums,https://open.spotify.com/search/Wildbirds%20%26%20Peacedrums,https://music.apple.com/us/search?term=Wildbirds%20%26%20Peacedrums,https://www.google.com/search?tbm=nws&q=%22Wildbirds%20%26%20Peacedrums%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/2281c0fa-ee97-43e8-9da7-9c652295d6a0
Sweden,65,Urban Cone,Group,2010,"indie pop, electropop",Compatible adjacent indie/alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Urban%20Cone%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Urban%20Cone%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Urban%20Cone | https://www.bandsintown.com/search?query=Urban%20Cone | https://www.setlist.fm/search?query=Urban%20Cone,https://www.instagram.com/explore/search/keyword/?q=Urban%20Cone | https://www.facebook.com/search/top?q=Urban%20Cone,https://www.google.com/search?q=Urban%20Cone%20band%20official%20website,https://soundcloud.com/search?q=Urban%20Cone,https://open.spotify.com/search/Urban%20Cone,https://music.apple.com/us/search?term=Urban%20Cone,https://www.google.com/search?tbm=nws&q=%22Urban%20Cone%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/74a036b2-956e-4f5d-a53a-7a57f4142ec3
Sweden,66,Kraja,Group,2002,"swedish folk, close harmony, visa, a capella, folk, nordic folk",Compatible folk audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Kraja%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Kraja%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Kraja | https://www.bandsintown.com/search?query=Kraja | https://www.setlist.fm/search?query=Kraja,https://www.instagram.com/explore/search/keyword/?q=Kraja | https://www.facebook.com/search/top?q=Kraja,https://www.google.com/search?q=Kraja%20band%20official%20website,https://soundcloud.com/search?q=Kraja,https://open.spotify.com/search/Kraja,https://music.apple.com/us/search?term=Kraja,https://www.google.com/search?tbm=nws&q=%22Kraja%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/4f68737e-c4e5-4cac-a264-2ee4dfce88a8
Sweden,67,Kongero,Group,2005,"folk, swedish folk, a cappella",Compatible folk audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Kongero%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Kongero%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Kongero | https://www.bandsintown.com/search?query=Kongero | https://www.setlist.fm/search?query=Kongero,https://www.instagram.com/explore/search/keyword/?q=Kongero | https://www.facebook.com/search/top?q=Kongero,https://www.google.com/search?q=Kongero%20band%20official%20website,https://soundcloud.com/search?q=Kongero,https://open.spotify.com/search/Kongero,https://music.apple.com/us/search?term=Kongero,https://www.google.com/search?tbm=nws&q=%22Kongero%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/0c22ac79-5de1-4434-a236-9b707f69ccc3
Sweden,68,Svarti Loghin,Group,2006,"black metal, nature, desolation, acoustic, folk",Compatible folk audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Svarti%20Loghin%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Svarti%20Loghin%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Svarti%20Loghin | https://www.bandsintown.com/search?query=Svarti%20Loghin | https://www.setlist.fm/search?query=Svarti%20Loghin,https://www.instagram.com/explore/search/keyword/?q=Svarti%20Loghin | https://www.facebook.com/search/top?q=Svarti%20Loghin,https://www.google.com/search?q=Svarti%20Loghin%20band%20official%20website,https://soundcloud.com/search?q=Svarti%20Loghin,https://open.spotify.com/search/Svarti%20Loghin,https://music.apple.com/us/search?term=Svarti%20Loghin,https://www.google.com/search?tbm=nws&q=%22Svarti%20Loghin%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/6d032a62-fa81-4eeb-8d59-b0b174856524
Sweden,69,Bloodbath,Group,1998,"blackened death metal, technical death metal, swedish death metal, thrash metal, melodic death metal, black metal, deathgrind, swedish metal",Compatible adjacent indie/alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Bloodbath%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Bloodbath%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Bloodbath | https://www.bandsintown.com/search?query=Bloodbath | https://www.setlist.fm/search?query=Bloodbath,https://www.instagram.com/explore/search/keyword/?q=Bloodbath | https://www.facebook.com/search/top?q=Bloodbath,https://www.google.com/search?q=Bloodbath%20band%20official%20website,https://soundcloud.com/search?q=Bloodbath,https://open.spotify.com/search/Bloodbath,https://music.apple.com/us/search?term=Bloodbath,https://www.google.com/search?tbm=nws&q=%22Bloodbath%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/bc27c60a-a967-41c9-9633-c682ca0d77d5
Sweden,70,Sir Reg,Group,2002,"folk, sweden, ireland, celtic, celtic rock, celtic punk, folk punk, sea shanties",Compatible folk audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Sir%20Reg%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Sir%20Reg%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Sir%20Reg | https://www.bandsintown.com/search?query=Sir%20Reg | https://www.setlist.fm/search?query=Sir%20Reg,https://www.instagram.com/explore/search/keyword/?q=Sir%20Reg | https://www.facebook.com/search/top?q=Sir%20Reg,https://www.google.com/search?q=Sir%20Reg%20band%20official%20website,https://soundcloud.com/search?q=Sir%20Reg,https://open.spotify.com/search/Sir%20Reg,https://music.apple.com/us/search?term=Sir%20Reg,https://www.google.com/search?tbm=nws&q=%22Sir%20Reg%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/0ef298de-867f-4fdc-9986-acd617b343ca
Sweden,71,Symphony of Sorrow,Group,1999,"metal, groove metal, alternative rock, post-grunge, gothic metal, industrial metal, alternative metal","Compatible alt-rock, alternative audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22Symphony%20of%20Sorrow%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Symphony%20of%20Sorrow%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Symphony%20of%20Sorrow | https://www.bandsintown.com/search?query=Symphony%20of%20Sorrow | https://www.setlist.fm/search?query=Symphony%20of%20Sorrow,https://www.instagram.com/explore/search/keyword/?q=Symphony%20of%20Sorrow | https://www.facebook.com/search/top?q=Symphony%20of%20Sorrow,https://www.google.com/search?q=Symphony%20of%20Sorrow%20band%20official%20website,https://soundcloud.com/search?q=Symphony%20of%20Sorrow,https://open.spotify.com/search/Symphony%20of%20Sorrow,https://music.apple.com/us/search?term=Symphony%20of%20Sorrow,https://www.google.com/search?tbm=nws&q=%22Symphony%20of%20Sorrow%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/7103685d-900e-4e73-9b97-7a8995095eea
Sweden,72,Wolverine,Group,1995,"progressive metal, alternative metal",Compatible alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Wolverine%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Wolverine%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Wolverine | https://www.bandsintown.com/search?query=Wolverine | https://www.setlist.fm/search?query=Wolverine,https://www.instagram.com/explore/search/keyword/?q=Wolverine | https://www.facebook.com/search/top?q=Wolverine,https://www.google.com/search?q=Wolverine%20band%20official%20website,https://soundcloud.com/search?q=Wolverine,https://open.spotify.com/search/Wolverine,https://music.apple.com/us/search?term=Wolverine,https://www.google.com/search?tbm=nws&q=%22Wolverine%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/736bd961-11e7-4201-a4ee-6c438f608ee8
Sweden,73,Corroded,Group,2004,"hard rock, alternative metal",Compatible alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Corroded%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Corroded%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Corroded | https://www.bandsintown.com/search?query=Corroded | https://www.setlist.fm/search?query=Corroded,https://www.instagram.com/explore/search/keyword/?q=Corroded | https://www.facebook.com/search/top?q=Corroded,https://www.google.com/search?q=Corroded%20band%20official%20website,https://soundcloud.com/search?q=Corroded,https://open.spotify.com/search/Corroded,https://music.apple.com/us/search?term=Corroded,https://www.google.com/search?tbm=nws&q=%22Corroded%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/64236143-98de-40bc-873c-6f843c9ffb10
Sweden,74,Grimner,Group,2008,"folk metal, viking metal",Compatible folk audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Grimner%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Grimner%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Grimner | https://www.bandsintown.com/search?query=Grimner | https://www.setlist.fm/search?query=Grimner,https://www.instagram.com/explore/search/keyword/?q=Grimner | https://www.facebook.com/search/top?q=Grimner,https://www.google.com/search?q=Grimner%20band%20official%20website,https://soundcloud.com/search?q=Grimner,https://open.spotify.com/search/Grimner,https://music.apple.com/us/search?term=Grimner,https://www.google.com/search?tbm=nws&q=%22Grimner%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/4ff2720b-c78f-4b94-b77b-dc6bab1c1e36
Sweden,75,Navarra,Group,2010,"folkmusik, folk music, swedish, folk, swedish folk",Compatible folk audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Navarra%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Navarra%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Navarra | https://www.bandsintown.com/search?query=Navarra | https://www.setlist.fm/search?query=Navarra,https://www.instagram.com/explore/search/keyword/?q=Navarra | https://www.facebook.com/search/top?q=Navarra,https://www.google.com/search?q=Navarra%20band%20official%20website,https://soundcloud.com/search?q=Navarra,https://open.spotify.com/search/Navarra,https://music.apple.com/us/search?term=Navarra,https://www.google.com/search?tbm=nws&q=%22Navarra%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/fac3a173-f23e-4626-b289-341d86baa2ad
Sweden,76,[ni:d],Group,2002,folk,Compatible folk audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22%5Bni%3Ad%5D%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22%5Bni%3Ad%5D%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=%5Bni%3Ad%5D | https://www.bandsintown.com/search?query=%5Bni%3Ad%5D | https://www.setlist.fm/search?query=%5Bni%3Ad%5D,https://www.instagram.com/explore/search/keyword/?q=%5Bni%3Ad%5D | https://www.facebook.com/search/top?q=%5Bni%3Ad%5D,https://www.google.com/search?q=%5Bni%3Ad%5D%20band%20official%20website,https://soundcloud.com/search?q=%5Bni%3Ad%5D,https://open.spotify.com/search/%5Bni%3Ad%5D,https://music.apple.com/us/search?term=%5Bni%3Ad%5D,https://www.google.com/search?tbm=nws&q=%22%5Bni%3Ad%5D%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/cf2a6b1a-d5ce-4081-8c45-702e0dfc6be9
Sweden,77,Otyg,Group,1995,"folk metal, metal, swedish",Compatible folk audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Otyg%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Otyg%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Otyg | https://www.bandsintown.com/search?query=Otyg | https://www.setlist.fm/search?query=Otyg,https://www.instagram.com/explore/search/keyword/?q=Otyg | https://www.facebook.com/search/top?q=Otyg,https://www.google.com/search?q=Otyg%20band%20official%20website,https://soundcloud.com/search?q=Otyg,https://open.spotify.com/search/Otyg,https://music.apple.com/us/search?term=Otyg,https://www.google.com/search?tbm=nws&q=%22Otyg%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/89ee62e8-ddd1-4f03-877d-4db6ad0c18e0
Sweden,78,Lillasyster,Group,2006,"punk rock, hardcore punk, nu metal, alternative metal",Compatible alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Lillasyster%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Lillasyster%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Lillasyster | https://www.bandsintown.com/search?query=Lillasyster | https://www.setlist.fm/search?query=Lillasyster,https://www.instagram.com/explore/search/keyword/?q=Lillasyster | https://www.facebook.com/search/top?q=Lillasyster,https://www.google.com/search?q=Lillasyster%20band%20official%20website,https://soundcloud.com/search?q=Lillasyster,https://open.spotify.com/search/Lillasyster,https://music.apple.com/us/search?term=Lillasyster,https://www.google.com/search?tbm=nws&q=%22Lillasyster%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/9acaf734-b380-4c48-954c-a2cf1d7990a9
Sweden,79,I’m From Barcelona,Group,2005-05-21,"suédois, swedish, indie pop, scandinavia, scandinave, suède, scandinavie, scandinavian",Compatible adjacent indie/alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22I%E2%80%99m%20From%20Barcelona%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22I%E2%80%99m%20From%20Barcelona%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=I%E2%80%99m%20From%20Barcelona | https://www.bandsintown.com/search?query=I%E2%80%99m%20From%20Barcelona | https://www.setlist.fm/search?query=I%E2%80%99m%20From%20Barcelona,https://www.instagram.com/explore/search/keyword/?q=I%E2%80%99m%20From%20Barcelona | https://www.facebook.com/search/top?q=I%E2%80%99m%20From%20Barcelona,https://www.google.com/search?q=I%E2%80%99m%20From%20Barcelona%20band%20official%20website,https://soundcloud.com/search?q=I%E2%80%99m%20From%20Barcelona,https://open.spotify.com/search/I%E2%80%99m%20From%20Barcelona,https://music.apple.com/us/search?term=I%E2%80%99m%20From%20Barcelona,https://www.google.com/search?tbm=nws&q=%22I%E2%80%99m%20From%20Barcelona%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/fa0daf56-e94c-4007-9a00-4d1b05d85f96
Sweden,80,Cazzette,Group,2011,"electronic, pop, dance, house, deep house, electronica, funky house, indie dance",Compatible adjacent indie/alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Cazzette%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Cazzette%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Cazzette | https://www.bandsintown.com/search?query=Cazzette | https://www.setlist.fm/search?query=Cazzette,https://www.instagram.com/explore/search/keyword/?q=Cazzette | https://www.facebook.com/search/top?q=Cazzette,https://www.google.com/search?q=Cazzette%20band%20official%20website,https://soundcloud.com/search?q=Cazzette,https://open.spotify.com/search/Cazzette,https://music.apple.com/us/search?term=Cazzette,https://www.google.com/search?tbm=nws&q=%22Cazzette%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/38acb25c-44a1-427b-9596-2e80b33b5c18
